filename,duration,totalBusyTime
.\TestInstances\d1\1000_4_1.txt,475,684230
.\TestInstances\d1\1000_4_10.txt,437,690148
.\TestInstances\d1\1000_4_2.txt,446,723934
.\TestInstances\d1\1000_4_3.txt,454,614961
.\TestInstances\d1\1000_4_4.txt,468,740890
.\TestInstances\d1\1000_4_5.txt,445,668517
.\TestInstances\d1\1000_4_6.txt,500,624526
.\TestInstances\d1\1000_4_7.txt,456,777851
.\TestInstances\d1\1000_4_8.txt,450,638516
.\TestInstances\d1\1000_4_9.txt,463,568755
.\TestInstances\d1\1000_8_1.txt,451,765656
.\TestInstances\d1\1000_8_10.txt,440,690268
.\TestInstances\d1\1000_8_2.txt,426,673955
.\TestInstances\d1\1000_8_3.txt,451,591347
.\TestInstances\d1\1000_8_4.txt,441,621856
.\TestInstances\d1\1000_8_5.txt,462,600050
.\TestInstances\d1\1000_8_6.txt,435,610645
.\TestInstances\d1\1000_8_7.txt,446,607246
.\TestInstances\d1\1000_8_8.txt,420,737903
.\TestInstances\d1\1000_8_9.txt,450,696872
.\TestInstances\d1\1000_inf_1.txt,455,221643
.\TestInstances\d1\1000_inf_10.txt,458,216955
.\TestInstances\d1\1000_inf_2.txt,465,185652
.\TestInstances\d1\1000_inf_3.txt,514,163949
.\TestInstances\d1\1000_inf_4.txt,425,218012
.\TestInstances\d1\1000_inf_5.txt,446,187830
.\TestInstances\d1\1000_inf_6.txt,484,205190
.\TestInstances\d1\1000_inf_7.txt,481,182313
.\TestInstances\d1\1000_inf_8.txt,479,191672
.\TestInstances\d1\1000_inf_9.txt,445,262762
.\TestInstances\d1\100_24_1.txt,54,66869
.\TestInstances\d1\100_24_10.txt,50,52550
.\TestInstances\d1\100_24_2.txt,38,51507
.\TestInstances\d1\100_24_3.txt,41,41322
.\TestInstances\d1\100_24_4.txt,52,42799
.\TestInstances\d1\100_24_5.txt,37,47513
.\TestInstances\d1\100_24_6.txt,41,52618
.\TestInstances\d1\100_24_7.txt,39,52666
.\TestInstances\d1\100_24_8.txt,47,47677
.\TestInstances\d1\100_24_9.txt,44,56506
.\TestInstances\d1\100_2_1.txt,76,104300
.\TestInstances\d1\100_2_10.txt,46,105954
.\TestInstances\d1\100_2_2.txt,61,128522
.\TestInstances\d1\100_2_3.txt,58,73101
.\TestInstances\d1\100_2_4.txt,54,92799
.\TestInstances\d1\100_2_5.txt,58,85038
.\TestInstances\d1\100_2_6.txt,52,126175
.\TestInstances\d1\100_2_7.txt,59,112161
.\TestInstances\d1\100_2_8.txt,58,97617
.\TestInstances\d1\100_2_9.txt,64,103460
.\TestInstances\d1\100_4_1.txt,68,105481
.\TestInstances\d1\100_4_10.txt,64,68258
.\TestInstances\d1\100_4_2.txt,66,94134
.\TestInstances\d1\100_4_3.txt,49,76146
.\TestInstances\d1\100_4_4.txt,82,104109
.\TestInstances\d1\100_4_5.txt,67,84281
.\TestInstances\d1\100_4_6.txt,72,77602
.\TestInstances\d1\100_4_7.txt,63,100745
.\TestInstances\d1\100_4_8.txt,70,92042
.\TestInstances\d1\100_4_9.txt,60,71505
.\TestInstances\d1\100_8_1.txt,62,154770
.\TestInstances\d1\100_8_10.txt,51,81910
.\TestInstances\d1\100_8_2.txt,49,87752
.\TestInstances\d1\100_8_3.txt,51,61320
.\TestInstances\d1\100_8_4.txt,56,101138
.\TestInstances\d1\100_8_5.txt,60,67401
.\TestInstances\d1\100_8_6.txt,49,101118
.\TestInstances\d1\100_8_7.txt,47,66751
.\TestInstances\d1\100_8_8.txt,63,94884
.\TestInstances\d1\100_8_9.txt,62,83900
.\TestInstances\d1\100_inf_1.txt,44,39865
.\TestInstances\d1\100_inf_10.txt,40,40044
.\TestInstances\d1\100_inf_2.txt,40,40743
.\TestInstances\d1\100_inf_3.txt,40,28405
.\TestInstances\d1\100_inf_4.txt,42,35826
.\TestInstances\d1\100_inf_5.txt,39,28653
.\TestInstances\d1\100_inf_6.txt,38,45536
.\TestInstances\d1\100_inf_7.txt,40,39051
.\TestInstances\d1\100_inf_8.txt,49,47108
.\TestInstances\d1\100_inf_9.txt,41,59122
.\TestInstances\d1\200_24_1.txt,87,88410
.\TestInstances\d1\200_24_10.txt,113,99830
.\TestInstances\d1\200_24_2.txt,101,101447
.\TestInstances\d1\200_24_3.txt,101,87541
.\TestInstances\d1\200_24_4.txt,115,89160
.\TestInstances\d1\200_24_5.txt,87,73763
.\TestInstances\d1\200_24_6.txt,97,101658
.\TestInstances\d1\200_24_7.txt,87,95984
.\TestInstances\d1\200_24_8.txt,109,78017
.\TestInstances\d1\200_24_9.txt,108,87275
.\TestInstances\d1\200_2_1.txt,143,180280
.\TestInstances\d1\200_2_10.txt,141,173401
.\TestInstances\d1\200_2_2.txt,125,247018
.\TestInstances\d1\200_2_3.txt,120,150422
.\TestInstances\d1\200_2_4.txt,125,178988
.\TestInstances\d1\200_2_5.txt,118,194568
.\TestInstances\d1\200_2_6.txt,121,205187
.\TestInstances\d1\200_2_7.txt,125,232497
.\TestInstances\d1\200_2_8.txt,114,182105
.\TestInstances\d1\200_2_9.txt,119,172159
.\TestInstances\d1\200_4_1.txt,127,141099
.\TestInstances\d1\200_4_10.txt,125,126752
.\TestInstances\d1\200_4_2.txt,120,164598
.\TestInstances\d1\200_4_3.txt,126,119879
.\TestInstances\d1\200_4_4.txt,123,151523
.\TestInstances\d1\200_4_5.txt,127,165784
.\TestInstances\d1\200_4_6.txt,122,140758
.\TestInstances\d1\200_4_7.txt,116,167598
.\TestInstances\d1\200_4_8.txt,122,149538
.\TestInstances\d1\200_4_9.txt,120,152517
.\TestInstances\d1\200_8_1.txt,106,209370
.\TestInstances\d1\200_8_10.txt,118,145131
.\TestInstances\d1\200_8_2.txt,152,201935
.\TestInstances\d1\200_8_3.txt,123,142865
.\TestInstances\d1\200_8_4.txt,128,150538
.\TestInstances\d1\200_8_5.txt,123,124446
.\TestInstances\d1\200_8_6.txt,118,182175
.\TestInstances\d1\200_8_7.txt,111,115700
.\TestInstances\d1\200_8_8.txt,111,149611
.\TestInstances\d1\200_8_9.txt,117,148343
.\TestInstances\d1\200_inf_1.txt,80,79802
.\TestInstances\d1\200_inf_10.txt,75,79955
.\TestInstances\d1\200_inf_2.txt,82,53090
.\TestInstances\d1\200_inf_3.txt,93,59847
.\TestInstances\d1\200_inf_4.txt,101,50510
.\TestInstances\d1\200_inf_5.txt,83,56534
.\TestInstances\d1\200_inf_6.txt,82,42746
.\TestInstances\d1\200_inf_7.txt,75,59740
.\TestInstances\d1\200_inf_8.txt,74,68249
.\TestInstances\d1\200_inf_9.txt,77,79334
.\TestInstances\d1\500_24_1.txt,237,242995
.\TestInstances\d1\500_24_10.txt,239,190881
.\TestInstances\d1\500_24_2.txt,235,164944
.\TestInstances\d1\500_24_3.txt,241,157086
.\TestInstances\d1\500_24_4.txt,238,151127
.\TestInstances\d1\500_24_5.txt,245,166506
.\TestInstances\d1\500_24_6.txt,222,242886
.\TestInstances\d1\500_24_7.txt,240,195388
.\TestInstances\d1\500_24_8.txt,236,216062
.\TestInstances\d1\500_24_9.txt,243,161953
.\TestInstances\d1\500_2_1.txt,249,391819
.\TestInstances\d1\500_2_10.txt,238,440662
.\TestInstances\d1\500_2_2.txt,243,456204
.\TestInstances\d1\500_2_3.txt,244,433802
.\TestInstances\d1\500_2_4.txt,235,442938
.\TestInstances\d1\500_2_5.txt,231,486322
.\TestInstances\d1\500_2_6.txt,248,488749
